loan_id,borrower_id,loan_amount,loan_term,loan_purpose,credit_score,annual_income,interest_rate,debt_to_income_ratio,employment_length,home_ownership,state,num_credit_lines,total_credit_limit,credit_utilization,delinquencies_last_2yrs,months_since_last_delinquency,application_year_month,default
LOAN_000249,BORR_012583,13683,60,credit_card,591,84514,28.0,12.93,5.414806901443935,MORTGAGE,AZ,7,47725,9.47,0,,2024-11,1
LOAN_000250,BORR_017257,8892,36,moving,800,200000,9.4,25.81,8.618885278327573,RENT,NH,9,113081,12.96,0,94.27976327684708,2025-09,0
LOAN_000251,BORR_009881,9183,60,car,698,91240,17.47,13.14,8.341336355261259,RENT,OH,7,47275,28.45,2,98.88514481043184,2025-09,0
LOAN_000252,BORR_001027,15009,60,debt_consolidation,694,41176,20.13,35.19,0.1277301573751699,MORTGAGE,IN,13,28352,50.21,0,33.77072690501591,2023-09,0
LOAN_000253,BORR_002069,5896,36,debt_consolidation,603,27683,24.59,8.1,3.749491160011331,MORTGAGE,RI,7,19212,19.93,0,61.07512340590052,2025-05,0
LOAN_000254,BORR_016572,20280,36,home_improvement,662,42306,20.91,25.23,,RENT,TX,14,17953,5.12,0,,2023-05,0
LOAN_000255,BORR_012652,14525,60,debt_consolidation,683,185829,19.5,13.26,5.444642702581142,RENT,GA,8,98685,4.98,0,,2023-03,0
LOAN_000256,BORR_004650,18782,36,credit_card,730,21066,16.51,37.72,1.41140575231405,RENT,PA,9,13390,64.87,1,,2025-09,0
LOAN_000257,BORR_013783,12197,36,car,692,37007,20.08,17.37,5.687970564955846,OWN,TN,5,25810,30.86,0,57.273207946037886,2024-07,0
LOAN_000258,BORR_015648,18699,36,credit_card,831,101450,7.87,17.52,9.95951958456134,MORTGAGE,MN,13,69509,6.55,2,19.93715267551423,2024-07,0
LOAN_000259,BORR_002622,15120,36,home_improvement,585,28581,28.0,22.08,4.838344168183823,RENT,CA,13,18471,9.48,0,31.678582381742444,2024-07,0
LOAN_000260,BORR_008385,17216,36,debt_consolidation,730,67718,15.92,18.72,0.36481736594249503,RENT,NC,13,48213,4.95,0,,2023-09,0
LOAN_000262,BORR_012046,7097,60,debt_consolidation,695,20000,15.98,30.68,5.724276918251436,OWN,CO,12,9995,30.47,0,49.27077652365478,2025-07,0
LOAN_000263,BORR_001962,9399,36,small_business,727,27947,16.02,35.39,8.67718957039944,RENT,KY,12,19296,1.24,1,67.46858832049259,2024-02,0
LOAN_000264,BORR_017874,40000,36,major_purchase,683,28932,17.67,45.0,4.5146378561979885,MORTGAGE,NC,9,20085,51.77,0,102.51362509436436,2025-04,0
LOAN_000265,BORR_001599,14818,60,car,785,63893,9.46,29.49,,RENT,IA,9,28294,47.37,0,,2025-03,0
LOAN_000266,BORR_007675,5662,36,home_improvement,743,47545,12.93,27.68,0.3319020163409856,MORTGAGE,VA,11,35345,30.34,0,52.78594383775237,2023-04,0
LOAN_000268,BORR_002333,12868,36,car,721,39189,16.42,26.14,2.9220969037367754,MORTGAGE,IN,7,27429,5.78,0,,2024-06,0
LOAN_000269,BORR_010099,10285,36,home_improvement,660,31223,20.58,18.92,0.14696511900494902,MORTGAGE,MN,10,21463,32.41,0,,2024-04,0
LOAN_000271,BORR_016821,32747,60,credit_card,834,158061,5.0,20.85,6.471860656593867,RENT,WY,9,76287,44.69,0,67.86433997105779,2025-05,0
LOAN_000272,BORR_006545,11108,60,credit_card,684,54457,18.97,8.49,2.7663220382561624,RENT,MI,5,24962,23.32,0,100.41843125798403,2023-04,0
LOAN_000275,BORR_000695,11528,60,debt_consolidation,761,21489,10.05,22.01,6.704876936661661,MORTGAGE,OH,8,15325,52.52,0,,2025-02,0
LOAN_000276,BORR_013630,7548,60,credit_card,691,47069,15.88,6.12,8.385583122356156,RENT,MA,10,26879,52.99,0,96.57150873972084,2025-01,0
LOAN_000277,BORR_011589,19626,36,home_improvement,639,20000,22.12,37.57,2.674825052523701,MORTGAGE,SC,9,10694,53.81,0,,2023-09,0
LOAN_000279,BORR_017917,20647,36,car,678,39450,17.57,42.36,11.700254432491676,RENT,HI,7,27727,15.06,0,,2025-03,0
LOAN_000281,BORR_011377,18202,60,vacation,759,57818,15.0,33.82,1.6523779351500663,MORTGAGE,LA,5,32060,38.21,0,,2025-07,0
LOAN_000284,BORR_014592,16330,60,credit_card,683,27318,18.83,22.35,0.4879169564206529,OWN,CO,7,16148,15.98,2,20.914109266647927,2025-08,0
LOAN_000286,BORR_008979,10513,36,home_improvement,605,35330,23.79,18.07,11.55963100104663,RENT,TN,8,19128,59.0,0,,2023-08,0
LOAN_000287,BORR_000127,18558,36,debt_consolidation,759,66955,13.61,16.9,,RENT,RI,11,31070,32.07,0,,2023-05,0
LOAN_000288,BORR_010187,15495,60,credit_card,674,43765,21.07,21.05,1.895583410959977,RENT,NJ,8,31433,3.19,0,,2025-07,0
LOAN_000291,BORR_000993,25363,60,credit_card,711,60766,19.67,37.98,5.834820013478735,OWN,NJ,9,29530,29.26,0,,2024-11,0
LOAN_000293,BORR_012845,20248,36,credit_card,672,47786,20.83,22.0,,MORTGAGE,KS,7,26695,34.98,0,108.0469426546648,2024-02,0
LOAN_000294,BORR_012945,11003,36,credit_card,704,55503,18.74,9.32,5.329491716414618,MORTGAGE,MA,14,33897,17.91,0,,2024-02,0
LOAN_000295,BORR_000447,21832,36,major_purchase,580,77740,27.83,26.87,2.0483322269364175,OWN,NC,10,39955,22.1,0,,2025-06,0
LOAN_000296,BORR_015277,10818,36,home_improvement,580,91051,26.85,5.23,8.000440298478358,RENT,MS,11,47874,29.16,1,,2023-04,0
LOAN_000301,BORR_001210,18974,60,debt_consolidation,742,64516,12.55,30.0,3.9407357532174796,MORTGAGE,ND,12,27812,5.98,0,33.56894495545714,2025-03,0
LOAN_000302,BORR_011813,11413,36,vacation,726,20000,16.13,43.91,1.94523620952638,OTHER,CT,13,8863,31.73,0,32.46329001008895,2024-08,1
LOAN_000305,BORR_008649,11313,36,debt_consolidation,654,79854,21.38,29.87,,OTHER,ME,9,62262,34.52,0,,2025-09,0
LOAN_000306,BORR_017714,36961,60,home_improvement,618,23329,26.49,45.0,6.3531725740639455,OWN,MI,9,11467,32.66,0,32.79669797447515,2025-04,0
LOAN_000308,BORR_008807,40000,36,home_improvement,713,34532,17.58,45.0,3.8901121012740196,RENT,AL,8,22767,33.45,0,,2025-01,0
LOAN_000312,BORR_011079,7740,36,home_improvement,742,32723,13.19,18.69,2.1916805661876575,MORTGAGE,IN,10,20385,14.91,0,68.12806487078403,2023-12,0
LOAN_000313,BORR_004352,11348,60,credit_card,658,30158,22.24,16.23,6.395670399213787,RENT,NJ,9,20685,44.29,0,104.78348577042156,2024-01,0
LOAN_000314,BORR_002007,11451,60,debt_consolidation,695,28536,17.81,29.55,5.864515943264715,MORTGAGE,AK,8,18940,17.06,0,12.079360150302808,2023-05,0
LOAN_000315,BORR_001776,16073,60,small_business,610,29212,24.56,42.56,1.7746187734167038,MORTGAGE,ND,5,15124,31.44,0,,2024-04,0
LOAN_000316,BORR_015147,12640,36,home_improvement,626,33080,20.99,31.84,6.674047588515689,RENT,UT,7,24558,19.6,0,72.41428147782155,2024-03,0
LOAN_000318,BORR_017145,15669,60,vacation,711,45169,18.82,33.89,9.799083448990292,MORTGAGE,AR,11,20385,47.13,0,96.46466214397236,2024-11,0
LOAN_000319,BORR_017183,30447,60,other,702,35575,13.76,45.0,0.4844574324934528,RENT,LA,7,25941,37.14,1,,2025-10,0
LOAN_000320,BORR_006426,20219,36,major_purchase,695,43707,19.8,33.5,0.061061320905345745,MORTGAGE,AK,10,23807,46.98,0,,2023-10,0
LOAN_000321,BORR_002337,7409,60,debt_consolidation,580,51894,27.02,6.55,1.7808706363180509,RENT,MA,9,21880,25.22,0,,2025-11,0
LOAN_000322,BORR_006117,12422,36,vacation,622,61061,25.62,11.99,,RENT,WY,10,31870,7.34,0,96.8817106855386,2023-10,0
LOAN_000325,BORR_011651,22871,36,debt_consolidation,677,66394,18.6,30.15,9.89869667331979,MORTGAGE,NE,8,33045,49.79,2,105.03631094295369,2025-08,0
LOAN_000328,BORR_001269,7577,36,credit_card,790,42949,10.75,15.02,3.1703792197030687,OWN,NV,6,27782,15.99,3,,2023-08,1
LOAN_000330,BORR_007113,5135,36,debt_consolidation,680,54249,16.0,22.0,,OWN,FL,12,24402,11.13,0,,2024-08,0
LOAN_000331,BORR_007440,16663,36,home_improvement,787,86258,10.07,22.8,1.2000922965372463,RENT,AR,9,38636,36.32,0,,2023-10,0
LOAN_000332,BORR_001739,20348,36,small_business,667,22777,20.93,32.51,4.142247840550495,RENT,IA,14,9982,7.2,0,99.0943181784375,2023-04,0
LOAN_000333,BORR_000606,6908,36,medical,682,77207,20.01,18.25,16.7415040674057,MORTGAGE,VT,6,45086,9.39,0,,2024-03,0
LOAN_000334,BORR_015085,14461,60,credit_card,610,90600,26.63,26.62,6.150445956710429,MORTGAGE,CO,8,38249,30.8,0,87.73194044143693,2023-12,0
LOAN_000335,BORR_010998,12693,60,debt_consolidation,743,52152,14.39,22.44,4.410312661960002,RENT,MD,8,23492,33.1,0,35.532300905522575,2024-08,0
LOAN_000337,BORR_016366,8542,60,moving,732,54007,15.85,8.28,5.6593659046224944,MORTGAGE,OK,11,22911,46.74,0,,2025-02,0
LOAN_000338,BORR_013683,21143,36,debt_consolidation,784,39724,10.82,39.36,1.186372991869694,MORTGAGE,CO,11,20372,23.67,0,,2024-01,0
LOAN_000340,BORR_003746,12118,36,credit_card,679,25887,20.14,33.35,3.2375165769850667,OWN,VT,7,13271,22.81,0,52.122824725984785,2023-07,0
LOAN_000341,BORR_009584,15463,36,small_business,712,24996,15.83,33.24,,OWN,MS,10,15714,48.79,0,40.44935420436273,2025-10,0
LOAN_000342,BORR_004270,22896,60,home_improvement,712,57157,16.84,15.13,10.327957904569844,RENT,VA,8,32206,33.78,0,,2023-12,0
LOAN_000344,BORR_016408,10790,36,debt_consolidation,697,64827,17.67,16.89,1.9014708691329152,RENT,CO,6,28450,16.3,0,89.66112817966174,2025-07,0
LOAN_000345,BORR_004600,14663,36,medical,771,51246,13.16,30.54,0.3062440637935138,MORTGAGE,GA,12,23733,45.52,0,,2023-12,0
LOAN_000346,BORR_009378,37496,36,other,675,94024,20.95,27.17,0.15645162110556513,RENT,OK,8,55058,29.92,0,72.37542886968252,2025-01,0
LOAN_000350,BORR_000738,18610,60,home_improvement,652,102418,20.07,6.72,3.2533036604470884,RENT,MS,8,71906,12.59,0,,2024-11,0
LOAN_000352,BORR_000119,23077,36,vacation,699,29989,16.07,36.16,0.5110874349628445,RENT,AL,9,13053,35.23,1,,2023-04,0
LOAN_000353,BORR_012926,12419,36,home_improvement,602,49021,23.03,13.52,0.6058159400626456,MORTGAGE,AZ,16,30483,11.98,3,,2025-06,0
LOAN_000354,BORR_015609,11566,36,debt_consolidation,591,34703,24.88,19.56,,MORTGAGE,RI,12,22532,32.34,2,,2024-01,0
LOAN_000355,BORR_015436,8845,36,major_purchase,650,53058,21.47,20.66,0.4057124316166278,MORTGAGE,IL,8,29284,16.8,0,,2025-09,0
LOAN_000356,BORR_016553,6956,60,credit_card,708,83154,18.02,15.33,9.007577546435959,MORTGAGE,HI,8,38271,19.38,0,38.09975085231716,2023-09,0
LOAN_000357,BORR_005293,15841,36,credit_card,711,32864,18.37,29.73,15.41098826940283,MORTGAGE,OH,12,24022,67.16,0,,2025-08,0
LOAN_000358,BORR_001405,18278,36,debt_consolidation,683,80465,19.03,18.02,,MORTGAGE,NE,5,38404,26.4,0,57.868813225211035,2024-08,0
LOAN_000359,BORR_008537,19413,36,debt_consolidation,707,54406,16.09,36.33,,MORTGAGE,IA,9,27302,13.63,4,,2024-04,0
LOAN_000360,BORR_016466,12559,36,vacation,679,68790,21.0,19.03,8.703356791014173,MORTGAGE,CA,8,31934,6.7,0,,2024-09,0
LOAN_000361,BORR_006626,35068,36,home_improvement,664,40392,20.5,45.0,3.5693933706202943,MORTGAGE,OK,12,18745,45.13,0,82.38255173925438,2024-07,0
LOAN_000362,BORR_001481,6773,60,vacation,742,60840,16.73,20.07,1.955971024457496,MORTGAGE,RI,12,31495,23.25,0,,2024-01,1
LOAN_000363,BORR_015818,6400,36,car,711,47350,17.94,9.29,0.7153686327223456,RENT,NY,10,36386,46.01,0,,2025-11,0
LOAN_000364,BORR_000127,8867,36,debt_consolidation,722,63165,14.12,6.45,6.924588095977663,RENT,FL,10,33432,35.95,0,,2024-07,0
LOAN_000367,BORR_013273,26198,36,home_improvement,733,97928,15.41,29.62,1.9293067292327555,OWN,NH,7,55395,41.78,0,115.33358688072566,2024-09,0
LOAN_000368,BORR_017580,9232,36,major_purchase,816,23622,6.27,31.03,4.582669408994457,MORTGAGE,UT,12,14241,42.61,0,,2025-07,0
LOAN_000369,BORR_017285,8444,36,major_purchase,673,21019,19.09,26.4,0.007085229137273149,MORTGAGE,MO,10,10729,12.13,0,,2023-06,0
LOAN_000371,BORR_001073,14819,36,vacation,785,20000,12.99,39.58,8.947095690046549,RENT,SC,7,10204,38.04,0,42.15560897534689,2024-07,0
LOAN_000372,BORR_000380,19778,36,debt_consolidation,662,28524,19.5,37.15,6.542642869300113,MORTGAGE,WA,7,13008,13.14,0,,2023-08,1
LOAN_000373,BORR_000483,13045,36,car,699,100586,17.29,10.04,1.9120815273075606,RENT,TX,9,51188,31.77,0,,2025-07,0
LOAN_000374,BORR_001461,15304,36,car,664,27832,20.4,37.66,15.999507958296675,MORTGAGE,LA,9,18096,51.84,0,38.9245712067544,2024-10,0
LOAN_000377,BORR_013884,7910,36,debt_consolidation,649,74902,21.17,18.06,0.14639793325514627,RENT,RI,10,54493,7.07,0,,2025-01,0
LOAN_000378,BORR_004885,35496,36,debt_consolidation,668,77215,19.81,41.55,13.020358513528084,MORTGAGE,ID,11,48872,13.94,0,,2023-07,0
LOAN_000379,BORR_013097,25499,36,credit_card,742,20000,14.55,45.0,2.0663238421001955,OWN,NC,8,15331,20.92,0,110.07862564055449,2023-12,0
LOAN_000380,BORR_016684,9633,60,home_improvement,701,48588,18.98,22.12,4.583677726171921,MORTGAGE,RI,13,31954,7.63,0,,2023-07,0
LOAN_000381,BORR_012970,12042,36,home_improvement,700,41003,18.55,29.57,4.148298935138289,MORTGAGE,VA,8,20064,20.72,0,,2025-01,0
LOAN_000382,BORR_000803,12329,60,credit_card,727,37079,18.85,30.41,9.672163388128164,RENT,NE,8,26371,51.21,0,,2025-10,0
LOAN_000383,BORR_000474,39221,60,credit_card,628,76584,23.86,25.3,,MORTGAGE,PA,8,48110,18.17,0,94.30795234518175,2024-03,1
LOAN_000385,BORR_004482,10786,60,debt_consolidation,782,33697,8.74,25.11,0.3963592701081219,OWN,DE,15,18847,36.66,0,82.3461602538225,2023-05,0
LOAN_000386,BORR_016287,14376,36,moving,756,30060,12.09,28.0,1.1529058794508231,MORTGAGE,AL,11,16767,21.19,0,117.73288415371994,2024-12,0
LOAN_000387,BORR_003557,6195,36,debt_consolidation,665,22244,21.37,31.9,5.914123257870355,MORTGAGE,IN,15,14801,43.73,0,75.90664967791447,2025-07,0
LOAN_000388,BORR_011948,12876,36,debt_consolidation,680,68741,21.98,29.35,0.41975923115406655,MORTGAGE,MD,6,34279,27.83,0,,2023-01,0
LOAN_000389,BORR_006891,7781,60,debt_consolidation,618,34521,27.01,32.65,,MORTGAGE,GA,13,23611,43.61,0,,2024-07,1
LOAN_000390,BORR_010521,5303,36,major_purchase,697,54315,16.97,12.74,6.386559132273932,MORTGAGE,TX,9,31070,25.37,0,,2025-04,0
LOAN_000392,BORR_000484,13180,36,small_business,629,41133,24.74,22.4,,RENT,VT,6,25245,43.22,0,,2024-04,0
LOAN_000393,BORR_008422,9083,36,home_improvement,675,59119,19.44,14.53,3.785925195466655,RENT,GA,11,39525,11.59,1,,2025-01,0
LOAN_000395,BORR_012900,11961,36,credit_card,733,30606,14.52,25.32,,MORTGAGE,NM,8,13984,61.28,0,,2025-07,0
LOAN_000396,BORR_009226,12399,36,home_improvement,782,30386,9.53,23.03,,MORTGAGE,TN,9,22523,57.44,0,105.58261101284786,2024-02,0
LOAN_000398,BORR_005920,8292,36,debt_consolidation,760,56314,11.32,28.82,0.6305759395608814,RENT,CO,13,33964,51.71,1,,2023-01,0
LOAN_000400,BORR_000766,8414,60,credit_card,726,46389,14.04,12.83,4.67398094201164,MORTGAGE,VA,7,26717,38.56,0,53.53612729139267,2023-09,0
LOAN_000401,BORR_012865,11979,36,small_business,696,48161,18.35,11.25,5.250068558500592,RENT,HI,14,31859,19.22,0,,2025-02,0
LOAN_000402,BORR_014506,4932,36,home_improvement,749,20000,16.24,23.67,0.1843546052506094,RENT,UT,8,14009,26.73,0,5.303071391582175,2023-01,0
LOAN_000404,BORR_002037,18303,36,credit_card,750,41871,14.61,18.98,1.917036988158058,OWN,LA,9,29057,29.97,0,88.076656998827,2025-12,0
LOAN_000405,BORR_000856,7239,36,credit_card,607,49101,25.88,26.91,5.14480271910081,RENT,MI,9,34410,6.95,0,4.17459166050588,2024-04,0
LOAN_000406,BORR_014136,22021,36,car,634,20000,23.37,41.37,25.823145120239563,MORTGAGE,CA,10,14366,31.84,0,,2023-10,0
LOAN_000407,BORR_006830,20675,36,home_improvement,717,78051,15.81,16.08,,RENT,AL,9,40686,27.27,1,,2024-11,0
LOAN_000408,BORR_006803,21558,36,medical,705,27549,18.59,31.93,7.829662049449882,OWN,ME,8,18130,10.95,4,,2023-01,0
LOAN_000409,BORR_009838,13329,60,credit_card,762,76886,13.04,31.07,9.953598735798192,RENT,CO,9,34250,36.05,3,,2023-07,0
LOAN_000411,BORR_016127,15674,36,debt_consolidation,653,29330,23.44,32.99,,RENT,NJ,13,17563,16.24,0,,2024-07,0
LOAN_000412,BORR_003995,25851,36,moving,666,23908,18.45,45.0,,RENT,PA,12,13851,55.42,0,,2024-05,0
LOAN_000413,BORR_000503,24701,36,other,671,89330,18.08,20.02,7.2301410912007835,RENT,CT,8,68347,60.14,0,,2025-02,0
LOAN_000414,BORR_000959,5818,36,moving,708,57838,14.7,5.43,0.0509654278675522,MORTGAGE,CO,12,30630,20.19,0,78.07813181862173,2025-07,0
LOAN_000415,BORR_005988,8628,60,credit_card,722,33568,14.01,16.22,3.9890535081585545,OWN,OH,9,25684,6.4,0,,2024-05,0
LOAN_000416,BORR_007640,7887,60,credit_card,763,24838,13.03,16.93,2.0438608245302263,MORTGAGE,IA,12,18990,59.68,0,,2024-04,0
LOAN_000418,BORR_003382,9512,60,car,663,103597,19.71,13.28,,RENT,UT,16,62773,30.55,0,,2023-10,0
LOAN_000423,BORR_005725,9334,36,debt_consolidation,640,40423,23.76,24.52,30.95525443873027,RENT,PA,9,27871,9.55,0,,2024-11,0
LOAN_000424,BORR_010033,3341,60,car,798,33382,10.35,6.49,6.1698695485689825,OTHER,NH,10,17441,66.16,4,,2025-10,0
LOAN_000425,BORR_006129,10962,36,car,645,27064,23.51,22.75,0.7027308536217808,RENT,VT,9,13687,57.63,0,47.760825299346514,2023-07,0
LOAN_000426,BORR_010787,6503,36,credit_card,717,23261,16.96,10.66,,MORTGAGE,NY,14,18136,19.18,0,20.165960889450613,2023-09,0
LOAN_000427,BORR_006292,5054,36,debt_consolidation,794,92742,11.62,22.41,26.118941946463195,RENT,MA,10,49451,33.46,0,,2025-08,0
LOAN_000428,BORR_016321,23490,60,car,608,74216,25.37,35.12,3.7625089553134976,RENT,NH,10,32833,18.39,0,31.164841220002927,2025-10,0
LOAN_000429,BORR_011060,8553,36,debt_consolidation,707,30078,16.24,28.42,5.28898085021082,RENT,SD,9,22959,77.52,0,16.142225240610614,2024-12,0
LOAN_000430,BORR_001295,8925,36,debt_consolidation,628,145747,23.62,22.71,6.871042857704227,RENT,NE,6,87240,11.66,0,,2023-07,0
LOAN_000432,BORR_000115,30431,36,medical,634,24229,22.93,45.0,,MORTGAGE,OR,5,13418,55.32,0,14.360130440319706,2024-05,0
LOAN_000433,BORR_003647,12322,36,debt_consolidation,646,34923,23.48,35.75,4.16920899777531,MORTGAGE,CT,8,21448,61.23,0,95.68951956015111,2024-03,0
LOAN_000434,BORR_010624,21499,36,debt_consolidation,725,34544,17.88,26.45,4.889485920839313,MORTGAGE,SD,8,24481,22.59,0,67.11146404732553,2025-01,0
LOAN_000435,BORR_012747,11410,60,debt_consolidation,740,56683,13.62,18.22,4.252552236168246,RENT,MN,11,37387,3.53,0,,2024-03,0
LOAN_000436,BORR_005181,6061,36,home_improvement,711,33262,17.81,8.58,1.0706547320013642,RENT,ME,16,20514,35.4,0,,2023-07,0
LOAN_000437,BORR_001710,7369,60,credit_card,738,56389,13.76,24.47,4.0819929250346485,RENT,MO,8,33099,12.36,0,,2023-01,0
LOAN_000439,BORR_003817,14098,36,moving,717,38646,15.48,29.01,2.6014190758954197,OWN,VA,19,24694,51.81,0,,2024-08,0
LOAN_000440,BORR_013278,17524,60,home_improvement,681,20000,22.07,45.0,9.086558590651212,MORTGAGE,MS,8,13893,34.08,0,,2023-08,0
LOAN_000441,BORR_000480,17528,60,medical,615,140790,23.93,10.35,17.244563434373397,RENT,UT,6,103949,12.07,3,,2025-10,1
LOAN_000442,BORR_008250,20953,36,debt_consolidation,637,71367,23.23,34.64,1.9248921389589841,MORTGAGE,ID,10,35603,37.71,3,,2025-12,0
LOAN_000444,BORR_011347,33309,36,medical,719,64475,16.45,36.05,3.5585126391541766,RENT,OR,8,47193,25.42,2,,2025-05,1
LOAN_000445,BORR_014530,34869,36,credit_card,687,153362,17.97,31.42,4.211447180046963,MORTGAGE,WA,7,102307,28.11,0,58.629728668973726,2024-01,0
LOAN_000447,BORR_002610,8982,36,debt_consolidation,614,28301,24.93,21.36,5.658186921082735,MORTGAGE,SD,9,15869,27.61,0,59.68551599282173,2024-03,0
LOAN_000448,BORR_003117,5473,60,credit_card,754,69666,13.66,14.39,2.8884194602948448,RENT,NE,10,51775,27.79,0,,2025-04,0
LOAN_000449,BORR_014946,14551,36,debt_consolidation,666,25596,19.62,39.21,7.340011510275418,RENT,MO,11,16628,22.08,1,,2025-03,1
LOAN_000451,BORR_013139,9999,36,debt_consolidation,749,59521,14.92,26.6,1.168034164186267,RENT,NM,9,29655,21.69,0,,2024-03,0
LOAN_000452,BORR_004271,15388,36,medical,655,51967,21.68,22.59,3.4726587671848024,OWN,KS,14,24868,48.64,0,102.43906488238758,2023-08,0
LOAN_000453,BORR_000341,6674,36,home_improvement,710,25408,18.17,21.06,0.19795116868679533,RENT,NJ,14,16639,22.28,2,69.9483520002356,2024-05,0
LOAN_000454,BORR_000828,21673,36,debt_consolidation,687,92592,19.55,17.83,5.708650165610991,RENT,MA,13,71562,33.43,4,83.38172384647227,2023-06,0
LOAN_000455,BORR_010529,10244,60,credit_card,699,20075,16.87,29.49,15.897258668063259,RENT,NH,10,13212,30.96,0,43.62448825574317,2025-02,0
LOAN_000457,BORR_007527,14839,36,credit_card,731,45127,14.75,24.09,0.21801947093620574,MORTGAGE,NY,9,30838,63.46,0,,2023-01,1
LOAN_000458,BORR_009836,5012,36,major_purchase,718,60605,15.71,16.06,6.209485565558173,RENT,IL,7,37782,59.68,0,,2025-10,0
LOAN_000459,BORR_000313,20272,60,medical,753,53074,13.72,16.13,3.011297455405405,RENT,IA,11,33725,39.41,0,,2025-10,0
LOAN_000460,BORR_009697,9025,36,credit_card,703,31763,17.73,13.91,2.810147204506475,MORTGAGE,CO,11,21585,33.53,0,,2025-11,0
LOAN_000461,BORR_008051,14783,36,credit_card,623,35023,24.25,19.55,6.7745661073846115,MORTGAGE,ND,13,26077,33.52,0,,2023-08,0
LOAN_000462,BORR_010863,6601,60,debt_consolidation,687,38085,18.4,20.02,1.7131990159602586,MORTGAGE,DE,16,20642,56.73,0,,2024-09,0
LOAN_000464,BORR_015136,16020,60,small_business,800,25669,9.69,34.18,3.975751627080046,RENT,FL,7,18261,19.68,0,15.17034450323352,2023-01,0
LOAN_000465,BORR_016261,7788,36,moving,678,36890,20.83,25.99,1.248007277472727,OWN,NH,18,17489,17.15,2,,2024-08,0
LOAN_000466,BORR_002909,8004,36,debt_consolidation,703,32510,17.28,13.98,,MORTGAGE,NH,12,22358,13.3,0,84.73082654322499,2025-04,0
LOAN_000467,BORR_015796,14221,36,other,713,141179,18.78,4.1,3.6699408472901744,MORTGAGE,TN,11,80772,65.75,0,,2025-07,0
LOAN_000468,BORR_006873,12286,36,major_purchase,677,24716,20.09,41.24,2.8173645719206264,RENT,PA,10,16560,11.06,0,,2025-04,0
LOAN_000469,BORR_016285,15909,36,debt_consolidation,773,33780,10.13,32.03,3.013082250866802,RENT,AR,16,25728,13.5,1,81.44706465138535,2023-09,0
LOAN_000470,BORR_000409,11115,36,home_improvement,701,31618,18.53,17.28,0.10752793153911483,MORTGAGE,ND,8,14267,20.81,0,,2023-06,0
LOAN_000471,BORR_001795,18411,36,major_purchase,652,25801,23.52,43.6,,RENT,SD,10,17168,5.57,1,,2025-01,1
LOAN_000473,BORR_008342,18007,36,medical,720,35786,17.63,24.86,4.998601774755081,RENT,CA,10,21205,44.76,0,,2024-12,0
LOAN_000475,BORR_006582,9842,36,debt_consolidation,682,32558,18.76,12.8,1.1615058221017585,MORTGAGE,NE,12,15843,34.89,0,108.4683112588977,2025-09,0
LOAN_000476,BORR_005667,19251,60,moving,726,48479,16.67,32.43,0.6587287855141597,RENT,UT,14,28687,1.28,0,38.20605723828346,2024-09,0
LOAN_000477,BORR_015517,10330,36,home_improvement,687,39607,15.04,27.5,0.5950826463069934,MORTGAGE,NY,9,26687,19.48,0,54.014255187370765,2025-12,0
